comments,duration,languages,published_date,title,views,funny,informative,unconvincing,confusing,inspiring
33,202,43,2008,Do the green thing,429967,22.916666666666664,3.977272727272727,5.113636363636364,1.893939393939394,22.727272727272727
63,227,37,2008,The coming neurological epidemic,909508,3.1875463306152705,44.996293550778354,1.0378057820607858,0.07412898443291327,4.52186805040771
66,1171,20,2008,The mysterious lives of giant trees,644637,0.7135016465422613,18.49615806805708,0.27442371020856204,0.054884742041712405,12.34906695938529
92,1711,19,2008,Life in Second Life,554794,0.9433962264150944,17.19077568134172,9.958071278825996,3.2494758909853245,7.756813417190776
127,552,27,2008,The future of cars,565020,1.7220172201722017,15.621156211562115,28.290282902829027,2.952029520295203,6.888068880688807
19,238,29,2008,Demo: The Orb,457492,0.4056795131845842,10.344827586206897,6.693711967545639,3.6511156186612577,7.099391480730223
31,1517,21,2008,The joyful tradition of mountain music,512588,16.172506738544474,5.121293800539084,0,0.2695417789757413,17.92452830188679
58,1089,26,2008,The playful search for beauty,438972,6.769230769230769,2.6153846153846154,0.46153846153846156,1.0769230769230769,28.000000000000004
111,988,25,2008,A plea for bees,590570,4.424157303370786,27.317415730337082,0.2808988764044944,0.1404494382022472,18.820224719101123
43,429,33,2008,My library of human imagination,482996,3.956343792633015,17.462482946793997,2.3192360163710775,1.364256480218281,14.597544338335608
230,2018,31,2008,Why we make bad decisions,3707266,7.766819302571328,24.691792884818597,0.9334272631208171,0.7749207467418106,9.528002817893624
99,880,34,2008,The price of happiness,1848521,21.610169491525426,22.175141242937855,4.3314500941619585,0.6120527306967984,5.131826741996234
42,1109,20,2008,There might just be life on Mars,651151,1.2396694214876034,27.066115702479337,4.132231404958678,0.4132231404958678,10.950413223140496
94,1318,20,2008,The science of sync,642201,5.582290664100096,23.00288739172281,2.6948989412897015,0.769971126082772,4.331087584215592
116,408,30,2008,Taking OLPC to Colombia,363202,0.7704160246533128,8.166409861325114,1.848998459167951,0.46224961479198773,37.90446841294299
84,998,19,2008,The hunt for General Tso,1285775,32.4974924774323,29.989969909729187,0.4513540621865597,0.5015045135406219,1.2036108324974923
116,1772,19,2009,Play! Experiment! Discover!,532759,14.810426540284361,12.914691943127963,6.279620853080568,3.1990521327014214,10.545023696682465
26,1026,20,2009,My journey in design,241858,5.454545454545454,4.848484848484849,9.090909090909092,10,12.727272727272727
24,1306,20,2009,Digging up dinosaurs,764982,1.2844036697247707,22.93577981651376,1.2844036697247707,1.834862385321101,22.201834862385322
124,939,20,2009,My dream of a flying car,417728,0.16806722689075632,12.100840336134453,20.840336134453782,0.6722689075630253,9.07563025210084
50,1134,19,2009,Organic algorithms in architecture,346702,0.6896551724137931,19.770114942528735,7.586206896551724,3.218390804597701,9.425287356321839
24,937,18,2009,Ways of seeing,368513,1.5625,10.546875,9.5703125,3.515625,16.015625
68,1028,25,2009,The visual magic of comics,1022333,14.688249400479616,13.069544364508392,2.5179856115107913,3.477218225419664,13.42925659472422
42,934,22,2009,The art and craft of bread,817651,9.142212189616252,23.47629796839729,2.144469525959368,0.7900677200902935,13.092550790067719
89,859,22,2009,What consumers want,930647,3.2021957913998174,24.06221408966148,4.391582799634035,2.7447392497712717,15.004574565416284
51,1316,17,2009,"Great design is serious, not solemn",505714,7.510431154381085,9.457579972183588,1.2517385257301807,0.4172461752433936,36.57858136300417
36,1359,21,2009,Design and discovery,774492,34.73684210526316,4.8803827751196165,2.3923444976076556,1.1483253588516746,21.818181818181817
22,975,18,2009,Tools for a better world,212202,0.5934718100890208,19.881305637982198,5.341246290801187,2.0771513353115725,19.881305637982198
117,1286,21,2009,Genomics 101,389420,4.16,26.88,4.16,0.32,9.76
35,756,23,2009,The extraordinary power of ordinary people,326663,0.3787878787878788,7.954545454545454,5.871212121212121,2.272727272727273,27.27272727272727
144,829,22,2009,Hypersonic sound and other inventions,1205867,2.654462242562929,8.466819221967963,0.9153318077803204,1.5560640732265447,8.237986270022883
42,1181,22,2009,A theory of Earth's mass extinctions,837508,1.8284106891701828,25.31645569620253,6.329113924050633,6.047819971870605,5.063291139240507
67,1345,30,2009,Changing my legs - and my mindset,1013266,8.071367884451996,5.182667799490229,0.16992353440951571,0.2548853016142736,31.011045029736618
50,965,21,2009,Solving medical mysteries,401015,1.8567639257294428,18.96551724137931,0.9283819628647214,2.6525198938992043,5.570291777188329
53,1127,22,2009,Fiddling in reel time,1065681,6.299212598425196,0.9448818897637795,0.6299212598425197,0.47244094488188976,17.637795275590552
90,1195,23,2009,A solar energy system that tracks the sun,612934,0.24549918166939444,14.893617021276595,1.309328968903437,0.4091653027823241,14.729950900163665
468,1216,35,2009,"Mosquitos, malaria and education",2634359,4.47427293064877,20.553691275167786,2.5167785234899327,0.8668903803131992,25.027964205816556
1604,1149,49,2009,Your elusive creative genius,13155478,7.26113594966054,3.055141579731744,2.260307998012916,0.5712866368604074,33.65623447590661
21,914,20,2009,Using design to make ideas new,382985,12.121212121212121,6.8181818181818175,4.545454545454546,0.7575757575757576,19.444444444444446
147,429,29,2009,Toy tiles that talk to each other,1765153,1.5670553935860059,6.814868804664723,1.8221574344023324,0.43731778425655976,13.556851311953352
505,1245,38,2009,Our loss of wisdom,3303825,0.5447735784814436,8.0127113834979,1.3392350471002157,0.4312790829644762,38.81511746680286
448,1130,22,2009,The next species of human,2954577,9.61977186311787,14.277566539923955,2.2053231939163496,0.6083650190114068,10.038022813688213
135,1018,27,2009,The El Sistema music revolution,942604,0.4596191726854892,2.2324359816152333,0.6565988181221274,0.4596191726854892,43.00722258699935
204,1026,29,2009,El Sistema's top youth orchestra,2062308,0.3621730382293763,0.3621730382293763,0.2012072434607646,0.08048289738430583,26.438631790744466
168,1096,31,2009,My wish: Protect our oceans,1139732,0.8352315869400152,14.009111617312072,0.5694760820045558,0.49354593773728167,29.802581624905088
201,1283,26,2009,Join the SETI search,1263442,0.37936267071320184,11.456752655538695,6.22154779969651,0.6069802731411229,26.024279210925645
59,1087,23,2009,How Benjamin Button got his face,907147,0.9846153846153847,11.384615384615385,0.1846153846153846,0.24615384615384617,5.353846153846154
165,440,35,2009,Seas of plastic,1097511,1.339764201500536,29.099678456591636,0.8038585209003215,0.6430868167202572,8.360128617363344
30,1008,21,2009,A dive into the reef's Twilight Zone,352252,5.436893203883495,20,0.5825242718446602,0.5825242718446602,14.563106796116504
74,870,24,2009,My underground art explorations,582812,0.8928571428571428,3.4722222222222223,1.5873015873015872,0.6944444444444444,15.277777777777779
127,480,32,2009,The voices of Twitter users,1134737,2.5,26.200000000000003,5.6000000000000005,0.6,11.799999999999999
91,788,30,2009,Why not make video games for girls?,382517,2.949852507374631,14.601769911504425,14.601769911504425,3.0973451327433628,9.144542772861357
156,1242,25,2009,How to restore a rainforest,677150,0.25850926324859974,7.453683757001292,0.34467901766479964,0.34467901766479964,30.633347694959067
61,990,20,2009,Conserving the canopy,398835,0.966702470461869,10.096670247046188,1.7185821697099892,0.21482277121374865,32.00859291084855
409,1202,26,2009,Learning from dirty jobs,4434674,17.937756497948016,11.149110807113544,0.70109439124487,0.5129958960328317,24.21340629274966
194,636,0,2009,Piano jazz that rocks,697257,0.24057738572574178,0.32076984763432237,7.137129109863673,3.6888532477947074,10.264635124298316
45,761,30,2009,3 ways good design makes you happy,1248458,21.644413211524945,13.77371749824315,1.9676739283204496,0.7730147575544624,19.465917076598735
768,522,43,2009,Meet the SixthSense interaction,9753630,1.4279134039613082,8.283433133732535,1.2129586979886382,0.5834484876401044,13.964378934438814
223,598,42,2009,My 12 pairs of legs,3472415,2.746693794506612,3.7029501525941,0.7934893184130213,0.2644964394710071,30.457782299084435
152,1602,29,2009,Play is more than just fun,1625469,2.779262426509888,20.042757883484768,1.122394441475147,0.7482629609834314,19.989310529128808
179,983,28,2009,The next web,1352069,1.1790393013100438,21.921397379912662,2.4017467248908297,1.9213973799126638,19.95633187772926
267,465,36,2009,"Cute, sexy, sweet, funny",2373021,21.54236060825489,21.288921071687184,5.213613323678494,3.294713975380159,3.692976104272266
280,983,36,2009,Our buggy moral code,2725557,4.486336402162793,21.949437381265525,0.394563787812363,0.21920210434020165,11.632325003653369
104,938,37,2009,My obsession with objects and the stories they tell,1697809,27.9275092936803,3.9498141263940525,0.8828996282527881,0.8828996282527881,17.657992565055764
121,781,20,2009,What is retro-futurism?,396905,29.607250755287005,3.0211480362537766,2.719033232628399,1.3595166163141994,8.006042296072508
233,244,41,2009,How to grow fresh air,3095075,0.5631159080244017,37.376818395119656,1.2200844673862037,0.2580947911778508,14.758329422806193
115,325,30,2009,High-altitude wind energy from kites!,630431,1.1627906976744187,14.34108527131783,1.8604651162790697,0.3875968992248062,18.13953488372093
119,450,35,2009,An escape from poverty,943565,0.754242614707731,8.359522313010686,1.005656819610308,0.18856065367693275,40.10056568196103
91,1623,20,2009,Cool tricks your phone can do,730407,28.564282141070535,23.1615807903952,1.7008504252126064,1.0505252626313157,2.751375687843922
269,1056,27,2009,The difference between winning and succeeding,4891781,4.381520119225037,5.230998509687034,0.9090909090909091,0.879284649776453,48.25633383010432
60,735,26,2009,The jungle search for viruses,1045631,0.8233532934131738,27.694610778443113,0.8233532934131738,0.6736526946107785,9.95508982035928
39,1397,20,2009,Poetry of youth and age,246094,2.314814814814815,1.8518518518518516,3.2407407407407405,1.8518518518518516,18.055555555555554
109,364,31,2009,Can design save newspapers?,1055886,0.9395973154362416,11.006711409395974,2.2818791946308723,0.33557046979865773,35.83892617449664
117,733,25,2009,Extreme wingsuit flying,1442990,2.7167630057803467,1.3872832369942196,0.5202312138728323,0.2890173410404624,12.369942196531792
18,381,20,2009,"The Airstream, restyled",308276,0.7434944237918215,17.843866171003718,8.550185873605948,0,8.178438661710038
294,965,27,2009,Military robots and the future of war,1460352,0.3940886699507389,25.517241379310345,4.679802955665025,1.8226600985221675,4.679802955665025
23,627,27,2009,"Scenes from ""My Architect""",338831,0.7853403141361256,5.49738219895288,2.094240837696335,0,25.654450261780106
252,1145,21,2009,A prediction for the future of Iran,744448,0,18.01162040025823,13.492575855390573,3.1633311814073597,4.325371207230471
420,1094,39,2009,"How bacteria ""talk""",2192828,2.036144578313253,20.36144578313253,0.21686746987951808,0.21686746987951808,11.132530120481928
147,1372,24,2009,A theory of everything,2049904,41.58706833210874,3.0124908155767818,2.314474650991918,2.828802351212344,7.935341660543719
92,226,40,2009,Our antisocial phone tricks,1217412,26.41888498242089,7.985936715218483,4.721245605223506,0.803616273229533,14.565544952285284
389,1086,25,2009,A new ecosystem for electric cars,1139068,0.6546216286986122,10.552500654621628,2.147158942131448,0.6022518984027232,22.728462948415814
144,1071,19,2009,To upgrade is human,497449,0,11.357702349869452,6.005221932114883,2.219321148825065,17.10182767624021
103,387,25,2009,Stunning data visualization in the AlloSphere,630784,0.25940337224383914,5.836575875486381,10.440985732814527,4.474708171206226,8.300907911802852
271,985,27,2009,"Smash fear, learn anything",2771442,3.5614133482894004,10.095344924284912,8.188446438586652,2.6360067302299495,26.472237801458213
55,288,33,2009,9 life lessons from rock climbing,739690,4.567699836867863,18.107667210440457,2.6101141924959217,0.8156606851549755,30.668841761827082
113,933,22,2009,The beautiful math of coral,1280829,1.0638297872340425,11.943907156673115,2.127659574468085,0.918762088974855,15.76402321083172
64,1040,20,2009,Rethinking the way we sit down,554650,3.67965367965368,12.878787878787879,6.70995670995671,0.6493506493506493,4.870129870129871
33,236,32,2009,Reporting crisis via texting,403555,0,24.120603015075375,4.271356783919598,1.7587939698492463,11.055276381909549
238,556,24,2009,Does racism affect how you vote?,427878,0.5945303210463734,29.013079667063018,15.695600475624257,2.972651605231867,2.7348394768133173
20,671,24,2009,Comics of bygone New York,294396,13.571428571428571,3.571428571428571,5.357142857142857,7.5,4.285714285714286
202,873,33,2009,How ideas trump crises,748739,0.2947678703021371,14.517317612380252,18.64406779661017,0.9579955784819455,19.67575534266765
130,1387,21,2009,Growing evidence of brain plasticity,1237391,1.1191047162270185,29.016786570743403,1.6786570743405276,2.3980815347721824,10.071942446043165
112,1260,20,2009,A one-woman global village,1607397,32.96774193548387,1.096774193548387,0.7741935483870968,0.6451612903225806,8.96774193548387
92,1265,20,2009,Lessons from the 1918 flu,425429,0.14903129657228018,39.79135618479881,5.216095380029806,2.682563338301043,1.0432190760059614
107,209,39,2009,What went wrong at the LHC,948459,2.0202020202020203,43.131313131313135,0.9090909090909091,0.40404040404040403,13.030303030303031
142,439,29,2009,The mathematics of war,909309,0.34843205574912894,19.960179193628672,17.322050771528126,7.018417122946739,2.2399203583872573
99,888,20,2009,Teach arts and sciences together,744257,1.443298969072165,11.030927835051546,6.907216494845361,1.0309278350515463,25.051546391752577
80,715,21,2009,Anti-gravity sculpture,1069653,0,1.9459459459459458,6.594594594594596,1.6216216216216217,13.297297297297298
846,464,47,2009,What comes after An Inconvenient Truth?,775430,0.4088307440719542,24.693376941946035,10.057236304170074,1.2264922322158627,13.57318070318888
277,1080,22,2009,We need to feed the whole world,922158,0.5003573981415297,15.153681200857754,18.084345961401,5.2894924946390285,12.794853466761975
266,1049,32,2009,The tribes we lead,1985679,6.64869721473495,8.513027852650493,2.358490566037736,0.4941599281221923,36.02875112309075
138,294,0,2009,Chaos and harmony on piano,391427,1.402805611222445,0.2004008016032064,5.410821643286573,5.01002004008016,7.8156312625250495
125,602,40,2009,"Insights on HIV, in stunning data visuals",904813,4.345047923322683,31.37380191693291,0.5750798722044729,1.34185303514377,9.39297124600639
133,919,24,2009,Ideas for India's future,792495,0.4191114836546521,29.67309304274937,2.4308466051969826,1.341156747694887,21.70997485331098
88,236,29,2009,A full-band beatbox,1485196,3.5811177428106347,0,0.6511123168746609,0.32555615843733043,8.355941399891481
109,954,25,2009,The business logic of sustainability,881842,0.25756600128783,9.27237604636188,1.9317450096587252,0.901481004507405,34.32066967160335
324,1046,45,2009,Are we in control of our own decisions?,4934167,16.98870765370138,19.314094521120868,0.2258469259723965,0.23421162693433709,8.941865328314513
354,1003,37,2009,10 things you didn't know about orgasm,22270883,36.95555752683403,19.790650226204203,1.8805996629113813,0.9757828439634525,1.3660959815488336
181,209,40,2009,Could a Saturn moon harbor life?,884578,0.3546099290780142,24.46808510638298,1.6843971631205674,0.44326241134751776,8.77659574468085
62,143,45,2009,A supercharged motorcycle design,556657,7.614213197969544,8.629441624365482,13.451776649746192,2.030456852791878,8.883248730964468
591,358,45,2009,Don't eat the marshmallow!,2613400,29.71014492753623,15.382081686429514,1.0540184453227932,0.2635046113306983,10.606060606060606
588,274,48,2009,The world's English mania,4289903,3.12051649928264,21.341463414634145,12.697274031563847,1.721664275466284,9.612625538020087
313,749,39,2009,"A passionate, personal case for education",1026589,0.8609271523178808,3.1125827814569536,8.47682119205298,0.7947019867549668,35.82781456953643
103,394,29,2009,Why we're storing billions of seeds,555846,0,31.15693012600229,1.4891179839633446,0,16.151202749140893
287,889,28,2009,"Playing ""Pink Noise"" on guitar",1054415,1.4428412874583796,0,1.6648168701442843,0.5549389567147613,13.20754716981132
323,1118,22,2009,A call to reinvent liberal arts education,589931,0.2612671456564337,6.531678641410843,5.029392553886349,2.286087524493795,26.910516002612674
145,527,27,2009,A university for the coming singularity,908923,0.9976976208749041,25.940138142747504,5.525709900230238,2.609363008442057,15.732924021488873
143,894,31,2009,A wide-angle view of fragile Earth,751889,0.2783576896311761,9.046624913013222,3.0619345859429368,1.1134307585247043,27.62700069589422
55,1044,17,2009,Odes to vice and consequences,296294,6.086956521739131,0.43478260869565216,5.217391304347826,1.956521739130435,11.956521739130435
126,230,34,2009,The world in 2200,493966,0.40040040040040037,8.708708708708707,37.63763763763764,3.7037037037037033,11.31131131131131
172,252,33,2009,A plug for smart power outlets,606042,0.43227665706051877,15.417867435158502,3.45821325648415,0.21613832853025938,7.92507204610951
69,199,38,2009,Eco-friendly drywall,352169,1.536312849162011,17.039106145251395,4.888268156424581,1.536312849162011,21.787709497206702
112,1185,22,2009,Happiness and its surprises,1587823,1.6436554898093358,29.4543063773833,6.443129520052597,4.2077580539119,14.398422090729785
72,714,24,2009,Learning from the gecko's tail,665959,3.4917000572409846,13.222667429879795,0.40068689181453926,0.28620492272467085,9.502003434459072
182,237,56,2009,Success is a continuous journey,3661633,9.896840747904578,10.154738878143133,1.9019987105093488,0.4513217279174726,41.19922630560928
103,953,27,2009,Life in Biosphere 2,843719,2.200751476113795,16.908212560386474,1.8250134192163179,1.0198604401502953,21.846484165324746
344,948,30,2009,How social media can make history,1677738,0.9936406995230525,31.717011128775834,1.232114467408585,0.6756756756756757,14.109697933227345
642,384,29,2009,How cults rewire the brain,1076279,0.4807692307692308,14.423076923076922,21.73076923076923,4.471153846153846,6.538461538461539
110,1135,28,2009,"Surgery's past, present and robotic future",680984,0.28153153153153154,21.34009009009009,1.0135135135135136,0.16891891891891891,13.4009009009009
135,185,0,2009,An electrifying organ performance,803691,0.6369426751592357,0.3184713375796179,3.1847133757961785,2.627388535031847,8.359872611464967
166,394,37,2009,The psychology of time,1580239,0.8681925808997633,25.0197316495659,3.4333070244672457,3.196527229676401,19.455406471981057
93,994,28,2009,New rules for rebuilding a broken nation,406530,0,25.63291139240506,4.113924050632911,1.1075949367088607,12.81645569620253
42,754,26,2009,You are the future of philanthropy,437529,0.4491017964071856,11.377245508982035,4.491017964071856,1.9461077844311379,35.32934131736527
60,353,32,2009,My trek to the South Pole,310446,1.1251758087201125,2.109704641350211,3.375527426160337,1.1251758087201125,27.566807313642755
398,178,64,2009,Teach statistics before calculus!,2175141,4.453781512605042,13.725490196078432,4.733893557422969,0.7282913165266106,13.977591036414566
172,245,41,2009,Life lessons through tinkering,1149257,5.16698172652804,4.725897920604915,0.4410838059231254,0.1890359168241966,34.27851291745432
423,1116,24,2009,17 words of architectural inspiration,784642,0.4763164858428155,1.8258798623974597,23.418893887271768,6.456734585869278,6.933051071712093
26,908,20,2009,The design genius of Charles + Ray Eames,594111,0.5555555555555556,9.814814814814815,7.037037037037037,17.40740740740741,13.88888888888889
101,386,34,2009,3 ways the brain creates meaning,1022457,0.35536602700781805,30.561478322672354,10.660980810234541,5.401563610518834,8.173418621179815
80,357,34,2009,Escaping the Khmer Rouge,501090,0.591715976331361,7.8106508875739635,0.7100591715976331,0.1183431952662722,24.85207100591716
144,275,33,2009,A next-gen cure for killer infections,624544,7.721761327377154,9.82769623484365,0.9572431397574984,1.148691767708998,7.530312699425654
473,1002,22,2009,4 environmental 'heresies',646378,0.3625064733298809,26.462972553081304,14.137752459865355,2.7446918694976694,5.85189021232522
54,576,24,2009,Playing with space and light,522578,0.43383947939262474,7.917570498915401,11.496746203904555,10.412147505422993,14.533622559652928
81,254,31,2009,A better way to harvest bone marrow,462619,0.46210720887245843,21.072088724584106,0.18484288354898337,0.18484288354898337,11.922365988909426
155,392,33,2009,Exploring the mind of a killer,2064604,16.081424936386767,23.460559796437657,7.684478371501273,3.104325699745547,1.5776081424936386
301,888,27,2009,Skin color is an illusion,996694,0.6380263717566993,27.222458528285838,3.5729476818375163,1.658868566567418,8.889834113143344
514,1003,27,2009,Wiring a web for global good,811914,0.6457564575645757,7.5184501845018445,9.178966789667896,1.014760147601476,32.79520295202952
471,1011,47,2009,"A kinder, gentler philosophy of success",5790615,10.332980972515857,8.676885130373503,0.616631430584919,0.46687808315715296,30.461592670894998
85,933,20,2009,Art that looks back at you,771144,21.171548117154813,5.2719665271966525,2.6778242677824267,1.6736401673640167,11.464435146443515
621,1033,27,2009,I believe we evolved from aquatic apes,1038576,3.158682634730539,5.553892215568863,32.84431137724551,7.949101796407186,4.161676646706587
103,1183,21,2009,Hold your breath for micro-sculpture,640722,6.3564875491481,0.39318479685452157,0.7208387942332897,0.5897771952817824,7.732634338138926
752,571,32,2009,How to make filthy water drinkable,3573198,0.5905853743269064,12.10700017370158,1.2680215389960048,0.36477331943720687,17.439638700712177
403,1109,25,2009,Why the world needs charter cities,572392,0.19071837253655435,12.84170375079466,12.650985378258106,1.1443102352193262,17.92752701843611
141,1062,28,2009,Biomimicry in action,1118954,0.11282437006393381,15.344114328695,1.2034599473486274,0.8273787138021812,24.82136141406544
210,1083,24,2009,The music of a war child,776516,0.3109452736318408,3.7935323383084576,1.181592039800995,0.5597014925373134,34.20398009950249
1094,1116,44,2009,The puzzle of motivation,18830983,5.266416095511828,18.916648242317045,0.588105239885032,0.3802785761662613,21.211585231041344
428,609,27,2009,A demo of wireless electricity,2088983,0.8350129570976101,14.137633170169883,1.2093291102792976,0.5758710048949035,9.357903829542183
122,1196,33,2009,Let my dataset change your mindset,1471039,5.810983397190294,25.54278416347382,0.19157088122605362,0.38314176245210724,13.250319284802043
123,879,24,2009,A multimedia theatrical adventure,389813,2.383053839364519,1.500441306266549,6.001765225066196,4.060017652250663,15.445719329214475
99,1028,26,2009,"One seed at a time, protecting the future of food",679728,1.2408759124087592,24.525547445255473,2.18978102189781,0.36496350364963503,16.56934306569343
118,334,27,2009,Adjustable liquid-filled eyeglasses,751452,0.6632277081798084,9.358879882092852,2.800294767870302,1.400147383935151,15.254237288135593
91,1080,19,2009,"Post-crash, investing in a better world",308233,0.33167495854063017,9.618573797678277,12.271973466003317,3.482587064676617,20.398009950248756
125,279,32,2009,Making sound visible through cymatics,811565,1.3728323699421965,11.849710982658959,3.6127167630057806,0.4335260115606936,13.294797687861271
60,870,20,2009,A leap from the edge of space,571893,3.3478893740902476,11.06259097525473,2.7656477438136826,0.8733624454148471,7.132459970887918
288,1162,21,2009,Time-lapse proof of extreme ice loss,914170,0.0515729757607014,18.359979370809697,4.2805569881382155,0.5157297576070139,6.859205776173286
110,1133,23,2009,How I swam the North Pole,689476,1.4273719563392109,2.770780856423174,1.8471872376154492,0,27.539882451721244
386,1011,33,2009,How we read each other's minds,2856240,7.399709000207857,26.48098108501351,1.4965703595926003,1.267927665765953,5.819995842860112
146,814,0,2009,Hypnotic South Asian improv music,414396,1.4992503748125936,0,7.796101949025487,2.6986506746626686,6.896551724137931
91,1170,32,2009,How global crime networks work,891314,2.3722627737226274,34.306569343065696,2.3722627737226274,1.2165450121654502,2.2506082725060828
227,1094,29,2009,3 warp-speed architecture tales,2129938,7.8265929589758505,4.189700320046552,0.3782368344486471,0.20366598778004072,23.741635146930463
108,624,31,2009,An inventory of the invisible,1159134,40.54553860379103,8.36800739713361,1.8955154877484977,0.8321775312066574,8.969024503005086
328,1128,39,2009,What hallucination reveals about our minds,4233352,2.605717689100655,30.256104824300177,0.38713519952352593,0.38713519952352593,6.923764145324599
91,237,30,2009,"""Wait It Out""",883282,0.48402710551790895,0.0968054211035818,2.1297192642787994,0.7744433688286544,14.42400774443369
96,1191,24,2009,The Web as random acts of kindness,717483,20.8,13.542857142857143,1.2571428571428571,0.5142857142857142,24.8
110,713,29,2009,How the Net aids dictatorships,430276,2.109704641350211,22.925457102672294,16.17440225035162,4.360056258790436,4.219409282700422
292,359,44,2009,How I harnessed the wind,2161908,1.706791232482932,1.4732303269852678,0.12576356449874238,0.26949335249730505,46.28099173553719
171,1052,25,2009,Photographs of secret sites,1581054,0.4671613080516625,16.433086012640835,2.0335256938719426,0.9618026930475405,9.370706237977465
52,1024,24,2009,A third way to think about aid,436147,0.4231311706629055,12.976022566995768,3.6671368124118473,0.7052186177715092,32.722143864598024
185,1133,26,2009,Mapping the future of countries,935859,0.3838771593090211,32.67754318618042,8.109404990403071,2.015355086372361,6.861804222648753
64,1010,22,2009,Designers -- think big!,1340175,0.06172839506172839,17.530864197530864,2.7160493827160495,1.1728395061728396,32.22222222222222
311,594,30,2009,Let's revive the Golden Rule,732390,0.26791694574681846,4.755525787006029,9.444072337575351,0.8707300736771602,28.868050904219693
70,952,23,2009,How spectroscopy could reveal alien life,593547,0.9944751381215469,26.519337016574585,1.3259668508287292,2.209944751381215,8.729281767955802
158,1060,29,2009,The power of time off,2956967,8.355899419729207,5.764023210831722,2.553191489361702,1.2379110251450676,35.319148936170215
111,940,31,2009,How food shapes our cities,1014285,2.4869866975130135,27.41469057258531,4.569115095430885,0.6940427993059572,18.912666281087333
248,999,25,2009,Tribal leadership,1404586,2.1848739495798317,16.63865546218487,5.378151260504202,1.5966386554621848,25.084033613445378
1155,1129,46,2009,The danger of a single story,13298341,2.3946263643996644,9.024349286314022,0.3459277917716205,0.28547439126784213,32.127623845507976
234,990,35,2009,Optical illusions show how we see,5006241,3.81512971441029,19.533464137780683,2.7904948768258118,3.0739045127534337,6.169609766732069
149,267,32,2009,"Claim your ""manspace""",739428,18.16216216216216,10.486486486486486,5.297297297297297,0.5405405405405406,18.054054054054053
57,969,20,2009,New York -- before the City,1431255,0.5256241787122208,17.608409986859396,1.314060446780552,0.5256241787122208,15.045992115637318
178,297,33,2009,"Robots that ""show emotion""",906262,2.0250723240115716,10.318225650916105,4.243008678881389,0.5785920925747349,9.161041465766633
286,999,32,2009,Life lessons from an ad man,2882836,33.34297281665703,11.480624638519375,0.5494505494505495,0.27472527472527475,12.189126662810873
343,890,28,2009,A brain in a supercomputer,1180127,0.28195488721804507,17.293233082706767,6.06203007518797,2.725563909774436,8.458646616541353
184,346,33,2009,The 4 ways sound affects us,1557795,3.785011355034065,34.48145344436033,0.4920514761544285,0.7191521574564724,9.500378501135504
133,994,21,2009,The post-crisis consumer,760493,0.684931506849315,27.984344422700584,9.197651663405088,1.761252446183953,15.362035225048922
89,366,24,2009,Animating a photo-real digital face,748862,0.6458557588805167,14.96232508073197,3.1216361679224973,0.32292787944025836,3.1216361679224973
207,1251,33,2009,Lead like the great conductors,2890058,12.089810017271157,4.874304356169641,0.5948954135482634,0.5757052389176741,29.20744578775667
233,285,35,2009,1.3m reasons to re-invent the syringe,629018,0,20.511049723756905,1.9337016574585635,0.2762430939226519,11.878453038674033
112,426,29,2009,Navigating our global future,1072435,0.6896551724137931,21.95402298850575,9.770114942528735,4.3678160919540225,12.873563218390805
270,998,25,2009,A new way to explain explanation,938937,1.3157894736842104,17.789473684210527,3.736842105263158,3.105263157894737,7.842105263157895
156,452,28,2009,Architecture that repairs itself?,1095398,0.2658160552897395,12.227538543328018,10.526315789473683,1.9670388091440723,12.333864965443912
259,429,35,2009,The year I was homeless,1098346,0.7163323782234957,4.297994269340974,5.730659025787966,1.7669531996179562,32.28271251193887
72,1099,23,2009,"Symmetry, reality's riddle",1010292,2.546816479400749,19.625468164794007,2.3220973782771535,4.868913857677903,8.689138576779026
46,141,0,2009,The modern euphonium,771962,8.135593220338983,1.0169491525423728,8.305084745762711,2.711864406779661,5.084745762711865
152,531,28,2009,How the Internet enables intimacy,1198897,0.690846286701209,28.065630397236614,10.708117443868739,2.6770293609671847,6.563039723661486
61,185,38,2009,The refugees of boom-and-bust,411183,0.18018018018018017,29.72972972972973,1.981981981981982,1.0810810810810811,7.747747747747748
124,253,31,2009,The science behind a climate headline,470615,1.5686274509803921,33.98692810457516,9.934640522875817,2.2222222222222223,4.967320261437909
75,220,36,2009,Photographing the landscape of oil,480142,0,20.394736842105264,4.2105263157894735,2.5,11.578947368421053
70,337,29,2009,The surprising spread of Idol TV,441609,3.0013642564802185,34.379263301500686,3.819918144611187,1.7735334242837655,12.551159618008187
1329,830,42,2009,The thrilling potential of SixthSense technology,16097077,0.6093057607090103,7.0310192023633675,0.6314623338257016,0.3064992614475628,17.36336779911374
50,1084,19,2009,Science-inspired design,431307,2.86425902864259,7.0983810709838115,8.84184308841843,4.483188044831881,12.204234122042342
55,995,20,2009,Learning from leadership's missing manual,956175,0,8.429926238145416,8.956796628029505,1.685985247629083,28.661749209694413
477,1106,31,2009,East vs. West -- the myths that mystify,1683308,3.4448227518525933,12.637692769877829,1.5021029441217704,1.1415982375325457,23.593030242339275
88,565,24,2009,Learn to use the 13th-century astrolabe,569026,0.5342831700801425,28.138913624220834,2.13713268032057,2.13713268032057,11.041852181656278
